filename;label;x0;y0;x1;y1;width;height;color_bgr;status
AC0301_2M_sia.jpg;stem;58;22;59;29;2;8;0,180,0;ok
AC0301_2S_sia.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0301_2S_sia.jpg;stem;12;0;20;2;9;3;0,180,0;ok
AC0301_2_L.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0301_2_M.jpg;circle;0;0;59;59;60;60;0,0,255;ok
AC0301_2_S.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0301_L.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0301_L_sia.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0301_L_sia.jpg;stem;77;29;79;39;3;11;0,180,0;ok
AC0301_L_sia.jpg;text;64;64;71;71;8;8;255,0,0;ok
AC0301_M.jpg;circle;1;1;57;57;57;57;0,0,255;ok
AC0301_M.jpg;text;0;0;59;59;60;60;255,0,0;ok
AC0301_M_sia.jpg;circle;1;1;57;57;57;57;0,0,255;ok
AC0301_M_sia.jpg;text;0;0;59;59;60;60;255,0,0;ok
AC0301_S.jpg;circle;0;0;37;37;38;38;0,0,255;ok
AC0301_S.jpg;text;7;7;39;39;33;33;255,0,0;ok
AC0301_S_sia.jpg;circle;1;1;39;39;39;39;0,0,255;ok
AC0301_S_sia.jpg;stem;37;20;39;28;3;9;0,180,0;ok
AC0301_S_sia.jpg;text;0;0;39;39;40;40;255,0,0;ok
AC0302_1L_sia.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0302_1L_sia.jpg;stem;0;39;1;46;2;8;0,180,0;ok
AC0302_1M_sia.jpg;circle;0;0;59;59;60;60;0,0,255;ok
AC0302_1S_sia.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0302_1_L.jpg;circle;0;0;78;78;79;79;0,0,255;ok
AC0302_1_M.jpg;circle;0;0;59;59;60;60;0,0,255;ok
AC0302_1_S.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0302_2L_sia.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0302_2L_sia.jpg;stem;0;31;1;39;2;9;0,180,0;ok
AC0302_2M_sia.jpg;circle;0;0;59;59;60;60;0,0,255;ok
AC0302_2M_sia.jpg;stem;58;22;59;29;2;8;0,180,0;ok
AC0302_2S_sia.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0302_2S_sia.jpg;stem;12;0;20;2;9;3;0,180,0;ok
AC0302_2_L.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0302_2_M.jpg;circle;0;0;59;59;60;60;0,0,255;ok
AC0302_2_S.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0302_L.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0302_L_sia.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0302_L_sia.jpg;stem;77;29;79;39;3;11;0,180,0;ok
AC0302_L_sia.jpg;text;64;64;71;71;8;8;255,0,0;ok
AC0302_M.jpg;circle;1;1;57;57;57;57;0,0,255;ok
AC0302_M.jpg;text;0;0;59;59;60;60;255,0,0;ok
AC0302_M_sia.jpg;circle;1;1;57;57;57;57;0,0,255;ok
AC0302_M_sia.jpg;text;0;0;59;59;60;60;255,0,0;ok
AC0302_S.jpg;circle;2;2;38;38;37;37;0,0,255;ok
AC0302_S.jpg;text;0;0;39;39;40;40;255,0,0;ok
AC0302_S_sia.jpg;circle;1;1;39;39;39;39;0,0,255;ok
AC0302_S_sia.jpg;stem;37;20;39;28;3;9;0,180,0;ok
AC0302_S_sia.jpg;text;0;0;39;39;40;40;255,0,0;ok
AC0303_1L_sia.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0303_1L_sia.jpg;stem;39;0;46;1;8;2;0,180,0;ok
AC0303_1M_sia.jpg;circle;0;0;59;59;60;60;0,0,255;ok
AC0303_1S_sia.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0303_1_L.jpg;circle;0;0;78;78;79;79;0,0,255;ok
AC0303_1_M.jpg;circle;0;0;59;59;60;60;0,0,255;ok
AC0303_1_S.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0303_2L_sia.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0303_2L_sia.jpg;stem;31;0;39;1;9;2;0,180,0;ok
AC0303_2M_sia.jpg;circle;0;0;59;59;60;60;0,0,255;ok
AC0303_2M_sia.jpg;stem;58;22;59;29;2;8;0,180,0;ok
AC0303_2S_sia.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0303_2S_sia.jpg;stem;12;0;20;2;9;3;0,180,0;ok
AC0303_2_L.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0303_2_M.jpg;circle;0;0;59;59;60;60;0,0,255;ok
AC0303_2_S.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0303_L.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0303_L_sia.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0303_L_sia.jpg;stem;77;29;79;39;3;11;0,180,0;ok
AC0303_L_sia.jpg;text;64;64;71;71;8;8;255,0,0;ok
AC0303_M.jpg;circle;1;1;57;57;57;57;0,0,255;ok
AC0303_M.jpg;text;0;0;59;59;60;60;255,0,0;ok
AC0303_M_sia.jpg;circle;1;1;57;57;57;57;0,0,255;ok
AC0303_M_sia.jpg;text;0;0;59;59;60;60;255,0,0;ok
AC0303_S.jpg;circle;1;1;39;39;39;39;0,0,255;ok
AC0303_S.jpg;stem;37;12;39;20;3;9;0,180,0;ok
AC0303_S.jpg;text;0;0;38;37;39;38;255,0,0;ok
AC0303_S_sia.jpg;circle;1;1;39;39;39;39;0,0,255;ok
AC0303_S_sia.jpg;stem;37;20;39;28;3;9;0,180,0;ok
AC0303_S_sia.jpg;text;0;0;39;39;40;40;255,0,0;ok
AC0304_1L_sia.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0304_1L_sia.jpg;stem;78;39;79;46;2;8;0,180,0;ok
AC0304_1M_sia.jpg;circle;0;0;59;59;60;60;0,0,255;ok
AC0304_1S_sia.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0304_1_L.jpg;circle;0;0;78;78;79;79;0,0,255;ok
AC0304_1_M.jpg;circle;0;0;59;59;60;60;0,0,255;ok
AC0304_1_S.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0304_2L_sia.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0304_2L_sia.jpg;stem;31;0;39;1;9;2;0,180,0;ok
AC0304_2M_sia.jpg;circle;0;0;59;59;60;60;0,0,255;ok
AC0304_2M_sia.jpg;stem;58;22;59;29;2;8;0,180,0;ok
AC0304_2S_sia.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0304_2S_sia.jpg;stem;12;0;20;2;9;3;0,180,0;ok
AC0304_2_L.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0304_2_M.jpg;circle;0;0;59;59;60;60;0,0,255;ok
AC0304_2_S.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0304_L.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0304_L_sia.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0304_L_sia.jpg;stem;77;29;79;39;3;11;0,180,0;ok
AC0304_L_sia.jpg;text;64;64;71;71;8;8;255,0,0;ok
AC0304_M.jpg;circle;1;1;57;57;57;57;0,0,255;ok
AC0304_M.jpg;text;0;0;59;59;60;60;255,0,0;ok
AC0304_M_sia.jpg;circle;1;1;57;57;57;57;0,0,255;ok
AC0304_M_sia.jpg;text;0;0;59;59;60;60;255,0,0;ok
AC0304_S.jpg;circle;1;0;39;35;39;36;0,0,255;ok
AC0304_S.jpg;text;0;12;39;39;40;28;255,0,0;ok
AC0304_S_sia.jpg;circle;1;1;39;39;39;39;0,0,255;ok
AC0304_S_sia.jpg;stem;37;20;39;28;3;9;0,180,0;ok
AC0304_S_sia.jpg;text;0;0;39;39;40;40;255,0,0;ok
AC0401_1L_sia.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0401_1M_sia.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0401_1M_sia.jpg;stem;8;0;15;2;8;3;0,180,0;ok
AC0401_1S_sia.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0401_1_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0401_1_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0401_1_M.jpg;stem;0;14;2;21;3;8;0,180,0;ok
AC0401_1_S.jpg;circle;4;1;19;19;16;19;0,0,255;ok
AC0401_1_S.jpg;text;0;0;15;19;16;20;255,0,0;ok
AC0401_2L_sia.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0401_2L_sia.jpg;stem;12;0;20;2;9;3;0,180,0;ok
AC0401_2M_sia.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0401_2M_sia.jpg;stem;8;0;15;2;8;3;0,180,0;ok
AC0401_2S_sia.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0401_2_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0401_2_L.jpg;stem;12;0;20;2;9;3;0,180,0;ok
AC0401_2_M.jpg;circle;0;0;26;26;27;27;0,0,255;ok
AC0401_2_M.jpg;text;0;0;29;29;30;30;255,0,0;ok
AC0401_2_S.jpg;circle;3;4;15;16;13;13;0,0,255;ok
AC0401_2_S.jpg;text;0;0;19;19;20;20;255,0,0;ok
AC0401_L.jpg;circle;1;1;39;39;39;39;0,0,255;ok
AC0401_L.jpg;stem;38;13;39;20;2;8;0,180,0;ok
AC0401_L.jpg;text;0;0;26;26;27;27;255,0,0;ok
AC0401_L_sia.jpg;circle;1;1;39;39;39;39;0,0,255;ok
AC0401_L_sia.jpg;stem;37;12;39;20;3;9;0,180,0;ok
AC0401_L_sia.jpg;text;0;0;37;37;38;38;255,0,0;ok
AC0401_M.jpg;circle;1;1;27;27;27;27;0,0,255;ok
AC0401_M.jpg;stem;9;0;20;2;12;3;0,180,0;ok
AC0401_M.jpg;text;23;20;27;25;5;6;255,0,0;ok
AC0401_M_sia.jpg;circle;2;2;28;28;27;27;0,0,255;ok
AC0401_M_sia.jpg;text;0;0;29;29;30;30;255,0,0;ok
AC0401_S.jpg;circle;0;0;14;18;15;19;0,0,255;ok
AC0401_S.jpg;text;11;9;17;16;7;8;255,0,0;ok
AC0401_S_sia.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0402.jpg;circle;0;0;58;58;59;59;0,0,255;ok
AC0402.jpg;stem;20;0;29;2;10;3;0,180,0;ok
AC0402.jpg;text;1;1;59;59;59;59;255,0,0;ok
AC0402_1.jpg;circle;0;0;59;59;60;60;0,0,255;ok
AC0402_1L_sia.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0402_1M_sia.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0402_1M_sia.jpg;stem;8;0;15;2;8;3;0,180,0;ok
AC0402_1S_sia.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0402_1_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0402_1_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0402_1_M.jpg;stem;8;0;15;2;8;3;0,180,0;ok
AC0402_1_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0402_2.jpg;circle;0;0;59;59;60;60;0,0,255;ok
AC0402_2.jpg;stem;58;29;59;36;2;8;0,180,0;ok
AC0402_2L_sia.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0402_2L_sia.jpg;stem;12;0;20;2;9;3;0,180,0;ok
AC0402_2M_sia.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0402_2M_sia.jpg;stem;8;0;15;2;8;3;0,180,0;ok
AC0402_2S_sia.jpg;circle;0;0;18;18;19;19;0,0,255;ok
AC0402_2S_sia.jpg;text;4;4;19;19;16;16;255,0,0;ok
AC0402_2_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0402_2_L.jpg;stem;12;0;20;2;9;3;0,180,0;ok
AC0402_2_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0402_2_M.jpg;stem;8;0;15;2;8;3;0,180,0;ok
AC0402_2_S.jpg;circle;3;3;15;15;13;13;0,0,255;ok
AC0402_2_S.jpg;text;0;0;19;19;20;20;255,0,0;ok
AC0402_L.jpg;circle;1;1;39;39;39;39;0,0,255;ok
AC0402_L.jpg;stem;37;12;39;20;3;9;0,180,0;ok
AC0402_L.jpg;text;0;0;28;28;29;29;255,0,0;ok
AC0402_L_sia.jpg;circle;1;1;39;39;39;39;0,0,255;ok
AC0402_L_sia.jpg;stem;37;12;39;20;3;9;0,180,0;ok
AC0402_L_sia.jpg;text;0;0;37;37;38;38;255,0,0;ok
AC0402_M.jpg;circle;1;1;29;29;29;29;0,0,255;ok
AC0402_M.jpg;stem;9;0;20;1;12;2;0,180,0;ok
AC0402_M_sia.jpg;circle;1;1;29;29;29;29;0,0,255;ok
AC0402_M_sia.jpg;stem;9;0;20;2;12;3;0,180,0;ok
AC0402_S.jpg;circle;2;4;16;18;15;15;0,0,255;ok
AC0402_S.jpg;text;3;2;19;11;17;10;255,0,0;ok
AC0402_S_sia.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0403_1L_sia.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0403_1M_sia.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0403_1M_sia.jpg;stem;14;0;21;2;8;3;0,180,0;ok
AC0403_1S_sia.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0403_1_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0403_1_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0403_1_M.jpg;stem;8;0;15;2;8;3;0,180,0;ok
AC0403_1_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0403_2L_sia.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0403_2L_sia.jpg;stem;12;0;20;2;9;3;0,180,0;ok
AC0403_2M_sia.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0403_2M_sia.jpg;stem;8;0;15;2;8;3;0,180,0;ok
AC0403_2S_sia.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0403_2_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0403_2_L.jpg;stem;12;0;20;2;9;3;0,180,0;ok
AC0403_2_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0403_2_M.jpg;stem;8;0;15;2;8;3;0,180,0;ok
AC0403_2_S.jpg;circle;3;3;15;15;13;13;0,0,255;ok
AC0403_2_S.jpg;text;0;0;19;19;20;20;255,0,0;ok
AC0403_L.jpg;circle;1;1;39;39;39;39;0,0,255;ok
AC0403_L.jpg;stem;38;13;39;20;2;8;0,180,0;ok
AC0403_L.jpg;text;0;0;26;26;27;27;255,0,0;ok
AC0403_L_sia.jpg;circle;1;1;39;39;39;39;0,0,255;ok
AC0403_L_sia.jpg;stem;37;12;39;20;3;9;0,180,0;ok
AC0403_L_sia.jpg;text;0;0;37;37;38;38;255,0,0;ok
AC0403_M.jpg;circle;1;1;29;29;29;29;0,0,255;ok
AC0403_M.jpg;stem;9;0;20;1;12;2;0,180,0;ok
AC0403_M_sia.jpg;circle;1;1;29;29;29;29;0,0,255;ok
AC0403_M_sia.jpg;stem;27;8;29;15;3;8;0,180,0;ok
AC0403_M_sia.jpg;text;0;0;22;22;23;23;255,0,0;ok
AC0403_S.jpg;circle;2;2;19;19;18;18;0,0,255;ok
AC0403_S.jpg;text;2;3;6;7;5;5;255,0,0;ok
AC0403_S_sia.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0404_1L_sia.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0404_1M_sia.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0404_1M_sia.jpg;stem;8;0;15;2;8;3;0,180,0;ok
AC0404_1S_sia.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0404_1_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0404_1_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0404_1_M.jpg;stem;14;0;21;2;8;3;0,180,0;ok
AC0404_1_S.jpg;circle;6;2;19;16;14;15;0,0,255;ok
AC0404_1_S.jpg;text;0;0;19;19;20;20;255,0,0;ok
AC0404_2L_sia.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0404_2L_sia.jpg;stem;12;0;20;2;9;3;0,180,0;ok
AC0404_2M_sia.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0404_2M_sia.jpg;stem;8;0;15;2;8;3;0,180,0;ok
AC0404_2S_sia.jpg;circle;1;0;19;18;19;19;0,0,255;ok
AC0404_2S_sia.jpg;text;0;4;15;19;16;16;255,0,0;ok
AC0404_2_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0404_2_L.jpg;stem;12;0;20;2;9;3;0,180,0;ok
AC0404_2_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0404_2_M.jpg;stem;14;0;21;2;8;3;0,180,0;ok
AC0404_2_S.jpg;circle;0;0;17;17;18;18;0,0,255;ok
AC0404_2_S.jpg;text;0;0;19;19;20;20;255,0,0;ok
AC0404_L.jpg;circle;1;1;39;39;39;39;0,0,255;ok
AC0404_L.jpg;stem;38;13;39;20;2;8;0,180,0;ok
AC0404_L.jpg;text;0;0;26;26;27;27;255,0,0;ok
AC0404_L_sia.jpg;circle;1;1;39;39;39;39;0,0,255;ok
AC0404_L_sia.jpg;stem;37;12;39;20;3;9;0,180,0;ok
AC0404_L_sia.jpg;text;0;0;37;37;38;38;255,0,0;ok
AC0404_M.jpg;circle;0;1;28;29;29;29;0,0,255;ok
AC0404_M.jpg;stem;9;0;20;1;12;2;0,180,0;ok
AC0404_M_sia.jpg;circle;2;2;28;28;27;27;0,0,255;ok
AC0404_M_sia.jpg;text;0;0;29;29;30;30;255,0,0;ok
AC0404_S.jpg;circle;0;0;18;14;19;15;0,0,255;ok
AC0404_S.jpg;text;9;11;16;17;8;7;255,0,0;ok
AC0404_S_sia.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0411_1_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0411_1_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0411_1_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0411_2_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0411_2_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0411_2_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0411_L.jpg;circle;1;1;39;39;39;39;0,0,255;ok
AC0411_L.jpg;stem;37;12;39;20;3;9;0,180,0;ok
AC0411_L.jpg;text;0;0;37;37;38;38;255,0,0;ok
AC0411_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0411_M.jpg;stem;0;7;2;14;3;8;0,180,0;ok
AC0411_M.jpg;text;0;14;15;29;16;16;255,0,0;ok
AC0411_S.jpg;text;0;0;19;19;20;20;255,0,0;ok
AC0412.jpg;circle;0;0;78;78;79;79;0,0,255;ok
AC0412.jpg;stem;28;0;39;2;12;3;0,180,0;ok
AC0412.jpg;text;2;4;79;79;78;76;255,0,0;ok
AC0412_1.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0412_1_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0412_1_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0412_1_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0412_2.jpg;circle;0;0;79;79;80;80;0,0,255;ok
AC0412_2.jpg;stem;78;39;79;47;2;9;0,180,0;ok
AC0412_2_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0412_2_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0412_2_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0412_L.jpg;circle;0;1;35;39;36;39;0,0,255;ok
AC0412_L.jpg;text;12;0;39;39;28;40;255,0,0;ok
AC0412_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0412_M.jpg;stem;27;7;29;14;3;8;0,180,0;ok
AC0412_M.jpg;text;14;14;29;29;16;16;255,0,0;ok
AC0412_S.jpg;text;0;0;19;19;20;20;255,0,0;ok
AC0413_1_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0413_1_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0413_1_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0413_2_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0413_2_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0413_2_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0413_L.jpg;circle;7;7;39;39;33;33;0,0,255;ok
AC0413_L.jpg;text;0;0;39;39;40;40;255,0,0;ok
AC0413_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0413_M.jpg;stem;15;0;22;2;8;3;0,180,0;ok
AC0413_M.jpg;text;0;0;15;15;16;16;255,0,0;ok
AC0413_S.jpg;text;0;0;19;19;20;20;255,0,0;ok
AC0414_1_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0414_1_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0414_1_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0414_2_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0414_2_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0414_2_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0414_L.jpg;circle;1;1;39;39;39;39;0,0,255;ok
AC0414_L.jpg;stem;37;12;39;20;3;9;0,180,0;ok
AC0414_L.jpg;text;0;0;37;37;38;38;255,0,0;ok
AC0414_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0414_M.jpg;stem;7;0;14;2;8;3;0,180,0;ok
AC0414_M.jpg;text;14;0;29;15;16;16;255,0,0;ok
AC0414_S.jpg;text;0;0;19;19;20;20;255,0,0;ok
AC0421_1_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0421_1_M.jpg;circle;0;0;22;22;23;23;0,0,255;ok
AC0421_1_M.jpg;text;0;0;29;29;30;30;255,0,0;ok
AC0421_1_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0421_2_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0421_2_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0421_2_M.jpg;stem;0;8;2;15;3;8;0,180,0;ok
AC0421_2_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0421_L.jpg;circle;1;1;39;39;39;39;0,0,255;ok
AC0421_L.jpg;stem;37;12;39;20;3;9;0,180,0;ok
AC0421_L.jpg;text;0;0;37;37;38;38;255,0,0;ok
AC0421_M.jpg;circle;0;0;17;18;18;19;0,0,255;ok
AC0421_M.jpg;text;0;0;29;29;30;30;255,0,0;ok
AC0421_S.jpg;text;0;0;19;19;20;20;255,0,0;ok
AC0422_1_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0422_1_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0422_1_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0422_2_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0422_2_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0422_2_M.jpg;stem;0;8;2;15;3;8;0,180,0;ok
AC0422_2_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0422_L.jpg;circle;4;4;39;39;36;36;0,0,255;ok
AC0422_L.jpg;text;0;0;39;39;40;40;255,0,0;ok
AC0422_M.jpg;circle;4;4;29;29;26;26;0,0,255;ok
AC0422_M.jpg;text;0;0;29;29;30;30;255,0,0;ok
AC0422_S.jpg;circle;0;5;15;19;16;15;0,0,255;ok
AC0422_S.jpg;text;0;0;19;19;20;20;255,0,0;ok
AC0423_1_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0423_1_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0423_1_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0423_2_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0423_2_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0423_2_M.jpg;stem;8;0;15;2;8;3;0,180,0;ok
AC0423_2_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0423_L.jpg;circle;0;7;32;39;33;33;0,0,255;ok
AC0423_L.jpg;text;0;0;39;39;40;40;255,0,0;ok
AC0423_M.jpg;circle;0;4;24;29;25;26;0,0,255;ok
AC0423_M.jpg;text;0;0;29;29;30;30;255,0,0;ok
AC0423_S.jpg;circle;0;0;14;14;15;15;0,0,255;ok
AC0423_S.jpg;text;0;0;19;19;20;20;255,0,0;ok
AC0424_1_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0424_1_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0424_1_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0424_2_L.jpg;circle;0;0;39;39;40;40;0,0,255;ok
AC0424_2_M.jpg;circle;0;0;29;29;30;30;0,0,255;ok
AC0424_2_M.jpg;stem;8;0;15;2;8;3;0,180,0;ok
AC0424_2_S.jpg;circle;0;0;19;19;20;20;0,0,255;ok
AC0424_L.jpg;circle;0;0;32;32;33;33;0,0,255;ok
AC0424_L.jpg;text;0;0;39;39;40;40;255,0,0;ok
AC0424_M.jpg;circle;0;10;20;29;21;20;0,0,255;ok
AC0424_M.jpg;text;0;0;29;29;30;30;255,0,0;ok
AC0424_S.jpg;circle;5;0;19;15;15;16;0,0,255;ok
AC0424_S.jpg;text;0;0;19;19;20;20;255,0,0;ok
AC0501_1L_sia.jpg;circle;11;13;39;49;29;37;0,0,255;ok
AC0501_1L_sia.jpg;text;9;3;30;25;22;23;255,0,0;ok
AC0501_1M_sia.jpg;circle;9;9;29;37;21;29;0,0,255;ok
AC0501_1M_sia.jpg;text;6;2;23;19;18;18;255,0,0;ok
AC0501_1S_sia.jpg;circle;4;1;16;13;13;13;0,0,255;ok
AC0501_1_L.jpg;circle;6;54;32;79;27;26;0,0,255;ok
AC0501_1_L.jpg;text;0;0;39;79;40;80;255,0,0;ok
AC0501_1_M.jpg;circle;9;24;19;34;11;11;0,0,255;ok
AC0501_1_M.jpg;text;0;0;29;59;30;60;255,0,0;ok
AC0501_1_S.jpg;text;0;0;19;39;20;40;255,0,0;ok
AC0501_2L_sia.jpg;circle;8;14;34;40;27;27;0,0,255;ok
AC0501_2L_sia.jpg;text;8;2;32;52;25;51;255,0,0;ok
AC0501_2M_sia.jpg;circle;0;1;26;27;27;27;0,0,255;ok
AC0501_2M_sia.jpg;text;10;1;24;39;15;39;255,0,0;ok
AC0501_2S_sia.jpg;circle;2;0;16;14;15;15;0,0,255;ok
AC0501_2S_sia.jpg;text;7;16;12;22;6;7;255,0,0;ok
AC0501_2_L.jpg;circle;11;31;27;47;17;17;0,0,255;ok
AC0501_2_L.jpg;text;0;0;39;79;40;80;255,0,0;ok
AC0501_2_M.jpg;circle;9;24;19;34;11;11;0,0,255;ok
AC0501_2_M.jpg;text;0;0;29;59;30;60;255,0,0;ok
AC0501_2_S.jpg;text;0;0;19;39;20;40;255,0,0;ok
AC0501_L.jpg;circle;0;0;33;35;34;36;0,0,255;ok
AC0501_L.jpg;stem;26;0;39;79;14;80;0,180,0;ok
AC0501_L.jpg;text;0;0;27;79;28;80;255,0,0;ok
